Edad,Sexo,Estatura,Peso,DiasDeporte
0,hombre,NA,7.9,0
19,hombre,181.3,59.6,0
2,hombre,88.1,12.2,0
54,mujer,151,108.7,0
65,mujer,158.3,51.6,5
46,mujer,160.6,65.3,3
50,hombre,164.9,65.1,0
26,mujer,163.8,55.4,3
12,hombre,156.9,41.3,0
78,hombre,161.6,88,0
5,hombre,111.8,21.8,0
80,mujer,155.3,56.4,1
49,mujer,167.7,65,0
41,mujer,177.2,63.5,7
34,mujer,171.8,63.4,0
12,hombre,173.9,58.2,1
60,hombre,162,55.7,1
65,hombre,182.4,85.2,6
59,mujer,145.1,80.3,0
13,hombre,157.7,47.1,1
23,mujer,179.7,59.1,2
6,mujer,121.1,22.2,0
12,hombre,164.4,39.9,7
1,hombre,NA,10.8,1
0,mujer,NA,6.3,0
14,hombre,174.7,112.2,0
6,hombre,121.6,23.2,0
41,mujer,167.7,85.7,0
80,mujer,161,50.2,0
40,hombre,174.4,63.099999999999994,7
13,hombre,179.5,93.9,3
6,hombre,110.6,17.3,0
26,mujer,166.1,100.5,0
44,mujer,169.3,54.7,0
80,hombre,181,104.3,0
26,hombre,160,82.6,0
6,hombre,125.9,27.5,0
18,hombre,179.7,105.8,0
56,mujer,155.6,66.7,0
46,hombre,172.5,72.3,7
16,hombre,186.5,81,0
17,mujer,165.5,66.1,2
65,hombre,173.6,95.6,0
17,hombre,175.4,77.9,2
27,hombre,171.5,63.099999999999994,5
0,hombre,NA,6,3
15,mujer,157.2,54.2,4
54,hombre,190.8,120.4,0
32,hombre,178.8,91.1,0
68,hombre,169.1,65.8,0
25,mujer,159,69.8,0
13,mujer,152,47.4,0
6,mujer,120.7,20.9,0
5,mujer,105.5,13.9,2
13,hombre,156.5,57.5,0
6,mujer,122.8,28.2,0
58,mujer,161.7,58.400000000000006,7
15,mujer,172.7,56.1,7
42,hombre,174.1,104.4,0
24,hombre,174.3,69.4,2
80,mujer,153.9,53.9,3
80,mujer,150.5,58.9,2
42,hombre,170.5,80.6,0
38,hombre,179.4,86.7,7
7,hombre,122.7,35.1,0
42,mujer,158.4,47.1,4
0,hombre,NA,3.7,4
79,mujer,160,55.3,0
27,mujer,157.3,63.400000000000006,4
45,mujer,154.9,68.7,0
80,mujer,162.9,70.7,0
37,mujer,176.7,93.5,0
3,mujer,96.8,6.9,6
22,mujer,154.9,74.9,1
10,hombre,145.7,43.7,1
80,hombre,178.6,111,0
1,mujer,NA,5.6,7
12,hombre,170.3,56.2,5
8,mujer,128.3,23.3,3
8,mujer,141.4,37.3,7
3,hombre,96.1,5.6,5
23,mujer,164.8,48.3,4
14,hombre,177.6,71.3,0
0,hombre,NA,10.1,0
24,mujer,159.7,96.6,3
40,mujer,149.2,61.8,0
63,mujer,167.9,71.4,2
47,mujer,163,79.1,0
48,hombre,180.2,66.5,0
57,mujer,155.8,50.5,2
53,mujer,153.4,77.5,0
26,mujer,160.5,90.9,3
22,hombre,177.6,78,0
80,mujer,158.9,76.2,5
4,mujer,105.7,19.3,0
32,hombre,182.2,135.8,0
42,hombre,164.8,107.4,7
4,hombre,119.9,20.4,1
34,mujer,167.1,68.9,4
31,mujer,161.6,75,2
50,mujer,163.2,109.7,3
22,hombre,179.6,73.5,0
14,mujer,168.7,100.5,3
62,mujer,157.4,69.6,0
31,hombre,180.4,65.1,7
1,mujer,NA,3.8000000000000007,7
77,mujer,157.5,56.7,0
56,hombre,176.4,71.1,0
5,mujer,103.2,15.9,0
71,mujer,154.5,60.6,0
2,mujer,86.5,8.3,5
38,mujer,172,90.2,3
22,mujer,158.7,42.9,3
80,hombre,162,69.7,0
3,mujer,103.9,16.1,3
30,mujer,164,92.6,7
31,hombre,178.4,78.8,0
5,mujer,113.9,23.3,6
73,mujer,157.3,65.8,1
25,mujer,154.6,63.7,1
60,mujer,161.7,82.1,2
5,hombre,106.3,11,5
67,mujer,175.9,120.7,0
23,mujer,164.9,62.3,0
13,hombre,173.2,84.9,7
41,mujer,158.9,113.4,0
13,mujer,153.5,52.8,1
56,hombre,175.1,87.8,0
20,mujer,156.6,43.3,4
24,hombre,175.7,91.9,2
6,mujer,123.1,26.4,6
31,mujer,155.5,60.1,3
30,hombre,161.9,57.5,0
80,hombre,173.5,75.8,4
72,hombre,170.9,82.3,0
49,hombre,182.1,83.8,0
29,hombre,184.7,74.3,3
1,hombre,NA,10.9,0
30,mujer,158.5,60.1,0
3,hombre,97.3,11.5,3
54,mujer,150.9,57.7,2
40,hombre,174.3,130.8,6
3,hombre,104.4,15.8,0
7,hombre,118.7,19,3
54,hombre,177.6,94.6,0
80,mujer,162.1,61.3,5
73,mujer,160.2,47.2,4
20,mujer,163.6,44.6,2
63,hombre,195,106.1,0
25,mujer,164.3,52,6
42,hombre,180.4,74.5,0
4,mujer,108.1,9.6,7
49,mujer,155.1,61.1,1
45,mujer,160.8,69.4,5
42,mujer,169.7,83.3,0
13,hombre,170.9,53.2,2
37,hombre,174.5,91.6,1
45,mujer,154.1,60.400000000000006,5
17,mujer,168.3,86.4,0
10,hombre,147,37.6,5
23,hombre,166.2,43.7,2
28,mujer,165.1,106.4,0
10,hombre,141.1,32.2,1
45,mujer,174.7,78.6,1
52,mujer,146.4,56.3,2
12,mujer,158.1,70.4,2
17,mujer,157.8,58.5,0
15,hombre,175.6,64.2,3
72,mujer,148.7,48.9,0
71,mujer,160,61.8,0
80,mujer,152.4,50,0
59,hombre,165.7,59.7,6
16,hombre,152.7,86.8,7
55,hombre,173.1,73.2,0
33,hombre,175.4,62.3,2
27,mujer,151.4,33.2,7
20,hombre,173.1,63.2,4
46,hombre,180.7,78.6,1
5,hombre,117.1,10.4,7
71,mujer,157.6,50.8,0
41,hombre,169.7,56,5
70,mujer,150.2,86.9,0
7,hombre,130.5,20.7,3
2,mujer,95.8,14.3,1
17,hombre,175,71.1,4
60,mujer,163.3,104.6,0
28,hombre,178.6,99.4,0
15,mujer,150,59.9,3
61,hombre,176.7,61.599999999999994,7
33,mujer,170.6,84.6,0
14,mujer,160.3,62.2,7
63,hombre,193.7,113.4,0
50,hombre,171.3,82.9,2
49,mujer,164.5,61.1,0
6,mujer,112.1,17.2,0
58,hombre,170,124.9,2
44,mujer,165.1,128,0
32,mujer,167.6,145.7,3
3,hombre,95,16.6,0
5,mujer,107.6,18,0
42,hombre,165.5,62.599999999999994,3
24,mujer,155,50.6,4
44,mujer,158,99.5,7
10,mujer,156,33.5,1
65,mujer,149.6,44.5,1
39,mujer,147.7,53.2,4
80,mujer,167.2,46.1,4
25,mujer,151.8,59.8,1
13,hombre,157.1,56.5,0
36,mujer,163.4,103.2,1
17,hombre,165.7,68.9,0
71,mujer,161.4,73.2,0
40,hombre,194.7,96.6,7
18,hombre,175.6,61.3,4
0,mujer,NA,2.9000000000000004,6
21,hombre,173.2,170.5,0
9,mujer,143,35.2,4
9,hombre,135.7,28.9,4
9,mujer,131.9,36.3,0
2,hombre,90.7,12.5,0
23,hombre,168.2,60.599999999999994,7
28,hombre,171.4,62.7,0
22,mujer,169.4,74.1,0
8,mujer,133,24.9,6
13,mujer,151.9,36.1,0
42,mujer,153.8,56,0
36,mujer,180.9,113.6,0
27,hombre,174.7,79,7
36,mujer,147.9,67.9,0
16,mujer,160.2,65.3,3
16,hombre,178.7,73.2,3
79,mujer,157.1,61.6,0
1,mujer,NA,7.4,4
15,mujer,156.3,61.5,0
56,mujer,171,128.2,0
68,hombre,173.9,103.6,5
48,mujer,155.4,54.5,2
1,mujer,NA,3.5999999999999996,6
19,mujer,160,54.5,4
53,mujer,165.2,65.5,0
20,hombre,169.8,90.9,0
25,mujer,160.7,48.6,7
25,mujer,166,62.4,0
23,hombre,171.9,112.1,1
16,hombre,162.7,47.7,0
56,hombre,NA,NA,0
51,mujer,163.9,52.9,7
42,mujer,164,71.8,5
57,hombre,166.4,72.9,1
29,mujer,156.2,72,3
33,mujer,160.8,89.2,0
41,mujer,162.8,91.7,0
38,mujer,172.1,86.2,0
80,hombre,176.4,72.1,2
37,mujer,172.1,72.9,3
2,mujer,90.7,14.5,0
49,mujer,170.1,90.7,0
13,mujer,158.2,43,6
3,mujer,102.4,16.8,0
47,hombre,175.1,122.9,0
22,mujer,156.1,57.2,0
35,mujer,174.1,60.5,7
57,mujer,173,81.2,0
14,hombre,158.2,35.1,6
29,mujer,165.7,60.3,0
54,mujer,160.9,59.6,4
19,hombre,174.3,107,4
7,hombre,133.4,41.8,0
50,hombre,183.9,102.3,2
29,mujer,163.8,61.6,0
63,mujer,147.8,76.8,0
80,mujer,154,63.8,0
17,mujer,158,53.7,0
12,hombre,156.4,46.5,3
11,mujer,143.8,26.6,7
6,mujer,124.8,25.8,3
39,mujer,155.4,53.3,5
8,mujer,138.4,30.700000000000003,7
23,hombre,155.6,53.2,0
9,hombre,139.3,34.4,0
69,mujer,160.3,79.4,0
53,mujer,160.4,69.1,3
71,hombre,164.9,64.1,0
26,hombre,160.1,74.3,4
30,hombre,163.8,63.5,0
27,hombre,180,90.9,0
19,hombre,178.3,73.6,0
14,hombre,183.1,78.7,0
54,hombre,171.5,77.2,0
30,mujer,158.7,93.9,0
50,mujer,150.8,99.3,0
11,hombre,149.1,47.4,1
41,hombre,165.5,71.1,7
31,hombre,183.2,77.7,0
73,mujer,160,88.9,2
20,mujer,173.6,60.4,0
40,hombre,165.8,64.3,5
34,hombre,191,177.5,3
25,hombre,183.9,83.9,0
39,hombre,168.4,71.9,7
24,hombre,177.9,97.9,7
26,mujer,163.5,102.8,0
21,hombre,175.7,86.2,0
61,mujer,166.9,86.3,0
59,hombre,173.7,88.5,5
65,hombre,162.4,64.5,4
2,mujer,NA,5.6,4
11,mujer,149.6,60.9,1
30,hombre,178.7,69.9,0
11,hombre,154.8,47.3,5
19,mujer,169.4,58.7,2
63,hombre,184.6,103,0
37,hombre,172.4,84,3
57,hombre,188.2,106.8,1
18,mujer,168.9,54.2,5
63,hombre,183.1,114.6,0
13,hombre,162.7,41.3,0
58,hombre,177.5,76.3,3
20,mujer,165.1,108.1,5
14,mujer,166.5,51.9,1
64,mujer,172.2,72.8,3
8,hombre,126.6,18.1,4
0,hombre,NA,1.5,3
60,mujer,163.4,92.1,0
70,hombre,177,91.7,0
43,mujer,164.2,65.2,3
32,mujer,160.2,66.4,0
30,hombre,170.7,98.9,0
80,mujer,152.9,66.1,0
12,hombre,164.4,65.6,7
50,mujer,156.4,88.3,3
31,mujer,162.1,67.8,2
36,mujer,168.1,106,0
10,hombre,143.4,40.5,0
62,hombre,182.9,69.3,0
65,mujer,172.4,89.2,7
64,hombre,170.4,91.5,0
17,hombre,170.4,60.2,0
11,hombre,148,35.4,0
3,hombre,102.9,14.2,4
7,hombre,122,21.9,3
0,hombre,NA,7.8,0
2,hombre,95.8,5.300000000000001,7
2,mujer,93.1,12.4,0
34,hombre,176.2,70,0
50,mujer,173.2,99.4,0
24,mujer,157.2,63.6,0
37,hombre,186.9,87.6,0
8,mujer,131.9,38.3,5
14,hombre,174.3,53.9,5
30,hombre,176.5,69.7,7
5,mujer,NA,14.3,0
63,mujer,159.7,58.5,5
57,hombre,174.4,104.5,0
45,hombre,171.2,86.4,0
29,mujer,169.6,65.6,4
26,mujer,164.4,60.2,0
65,mujer,163.5,90.7,2
2,hombre,91.5,14.8,0
43,mujer,166.5,86.8,0
12,mujer,163.6,51.3,0
2,hombre,92,5,7
23,hombre,163.8,87.2,0
11,mujer,145.8,51.3,2
12,hombre,169.9,88.3,0
11,mujer,149,31.799999999999997,5
65,hombre,174.4,109.2,1
40,mujer,144.2,40.8,0
30,mujer,169,98.8,0
36,hombre,170.5,82.9,1
37,mujer,151.3,49.9,2
70,mujer,159.5,57.5,0
2,mujer,99.1,8.8,3
24,mujer,153.3,61.5,0
64,mujer,160.6,81.4,4
14,hombre,179.2,78.7,3
0,mujer,NA,1.7999999999999998,2
43,mujer,171.9,138.7,0
65,mujer,154.8,73,2
48,mujer,151.6,56.6,7
74,mujer,164.7,79.8,0
8,mujer,137.9,36.4,3
34,hombre,192.4,83.1,6
7,hombre,125.9,25.8,0
2,mujer,85,3.4000000000000004,6
76,hombre,163.4,53,3
62,mujer,158.1,68,0
65,mujer,154.8,83,0
54,hombre,165.2,85.4,5
21,hombre,172.4,57.7,7
76,mujer,169.4,67.3,0
68,mujer,157.9,65.5,0
11,mujer,145.5,66,0
29,hombre,179.2,79.4,5
20,mujer,162,65.7,0
2,mujer,100.4,20,0
25,hombre,169.7,107.2,0
6,hombre,112.6,21.2,0
53,hombre,169,68.7,0
63,hombre,187.7,103.1,0
40,hombre,184.3,138.2,4
59,mujer,173.2,58.5,5
16,mujer,165.4,44.6,4
47,hombre,163.2,70.9,0
2,hombre,102,9,7
29,mujer,165.6,126,0
27,hombre,175.9,68,2
71,hombre,162.4,58.2,0
21,hombre,173.8,114.8,3
5,mujer,110.1,17.4,0
57,mujer,160.4,76.7,0
58,mujer,162.7,38.9,7
60,mujer,160,77.5,0
6,mujer,114.6,20.3,5
24,hombre,184.7,121.9,7
23,mujer,160,63,1
8,mujer,126.5,23.2,0
63,hombre,179.8,85.2,4
20,mujer,169.7,97.9,3
32,mujer,155,63.4,0
24,hombre,172.6,74.5,0
2,mujer,85.1,12.5,0
7,hombre,133.1,45.8,0
47,hombre,164.5,60.599999999999994,4
56,mujer,170.2,78.1,3
25,mujer,NA,NA,0
63,mujer,149.9,56,4
60,mujer,159.3,89,0
58,mujer,153.8,60.8,7
45,hombre,180.4,94.8,0
17,hombre,176.7,82.6,0
28,mujer,172.2,111.6,7
53,hombre,171.3,72.7,5
18,hombre,183.8,174.8,5
47,hombre,173.2,131.5,0
8,mujer,145.4,53.7,0
46,mujer,172.7,75.4,0
59,mujer,149.5,49.6,7
47,hombre,175.3,61.599999999999994,5
80,mujer,147.6,56.9,0
28,hombre,176.8,65.1,3
26,hombre,178.6,99.3,0
80,hombre,163.2,56.2,3
50,mujer,176.9,92.6,0
39,mujer,164.6,73.4,4
40,hombre,178.8,102.8,3
21,mujer,147,63.099999999999994,2
33,hombre,165.7,81,0
38,mujer,173.8,82.3,3
12,hombre,144.2,55,1
52,hombre,171.2,79.3,3
16,hombre,190.9,89.4,0
28,mujer,164.6,82.7,2
58,hombre,176,88.3,0
5,hombre,111.4,18.5,0
47,mujer,155,63.5,0
33,mujer,168.2,107.3,5
51,hombre,174,73.1,7
41,hombre,171.4,101.3,0
63,mujer,161.8,61.3,0
33,hombre,172,53.4,7
76,hombre,169.4,79.4,0
80,mujer,152.3,64,0
43,hombre,176.6,87,0
61,mujer,155,68.1,5
35,mujer,159.6,83,5
24,mujer,164.4,66.8,0
30,hombre,185.5,94.9,5
13,mujer,154.9,77.7,0
44,hombre,174.2,74.7,5
30,mujer,159.6,55,0
0,mujer,NA,2.9000000000000004,4
43,hombre,186.6,88.8,2
71,mujer,164.1,84.8,0
24,mujer,178.2,51,5
60,hombre,179.2,112.5,0
12,mujer,156.2,40.4,0
37,hombre,167.8,105.9,0
31,mujer,165,67.2,0
51,hombre,170.7,76.8,4
80,hombre,169,66.6,3
5,hombre,108.7,20.8,0
64,hombre,167.3,72.5,7
10,mujer,162.8,66.7,0
55,mujer,166.2,61.8,5
48,mujer,166.7,117.3,0
2,hombre,95.2,13.7,0
68,mujer,147.3,86.5,0
31,hombre,176.6,70.8,1
43,hombre,168.4,63.3,4
59,mujer,163.3,87.8,0
0,mujer,NA,0.10000000000000009,3
80,mujer,NA,55.2,0
55,hombre,178.7,96.3,1
2,mujer,85.1,9.2,2
46,mujer,161.3,107.1,0
55,hombre,179.1,122.4,0
11,mujer,142.4,36.7,0
60,hombre,177.4,80.1,2
35,mujer,159.8,71.1,0
41,mujer,152.2,79.8,0
4,mujer,104.5,24.2,0
63,mujer,152.9,48.1,0
33,mujer,160.2,145,0
14,mujer,155.2,36.8,6
1,mujer,NA,5.9,3
11,hombre,148,46.6,0
23,mujer,162.1,62.1,1
9,hombre,133,35.7,5
44,hombre,173.2,91.9,0
48,mujer,159.3,86.1,3
74,hombre,159.6,53.7,5
48,hombre,191.9,82.8,1
38,mujer,152.3,78.9,2
44,hombre,167.4,78.5,0
7,mujer,121.6,21.8,0
22,mujer,147.9,39.5,2
38,mujer,178.6,62.7,3
6,hombre,126.2,30,0
10,hombre,144.6,39.7,0
61,hombre,173.9,121,3
56,hombre,179.1,66.5,7
43,mujer,164.4,86.7,1
60,hombre,176.2,105.7,0
14,hombre,166.9,59.4,4
2,mujer,87.5,12,0
9,mujer,133.3,27.9,0
33,mujer,165.3,113.9,2
1,hombre,NA,4.6,7
30,mujer,174.1,74.8,0
19,mujer,161.1,50.2,0
47,hombre,176.8,115.1,0
2,mujer,NA,6.6,3
14,mujer,168,73,7
21,hombre,187,77.3,3
0,hombre,NA,2.9000000000000004,4
70,hombre,175.8,109.4,2
34,hombre,171.2,67.4,0
25,mujer,169,41.2,7
70,mujer,174.5,97.7,4
2,hombre,84.9,13.1,0
46,mujer,162.6,64.3,7
47,hombre,175,88.1,0
69,hombre,180.5,76.8,5
65,hombre,187.5,94.2,3
45,hombre,174.5,74.3,5
60,hombre,180.5,85.4,7
60,hombre,199.4,124,0
54,mujer,164.5,53,6
26,mujer,164.8,71.7,0
47,mujer,158.2,77.7,6
66,mujer,164.3,78.8,0
17,hombre,158.9,45.7,3
52,mujer,163.6,60.7,5
28,mujer,157.6,49.9,0
38,hombre,178.5,73.6,5
18,mujer,168,90.9,0
44,hombre,179.9,71.9,2
29,hombre,180.6,95.3,0
47,hombre,178.7,70.8,7
23,hombre,166,101.2,0
34,hombre,168.5,96.2,3
13,hombre,166.6,70.5,7
54,mujer,171.7,104.4,5
31,mujer,169.1,110.5,0
64,mujer,146.6,72.4,0
40,mujer,NA,NA,0
44,mujer,175.4,79.5,0
72,mujer,156.9,63.900000000000006,5
64,hombre,177.5,83.9,0
41,mujer,153.5,80.7,0
58,hombre,158.7,78.6,0
58,hombre,178.2,69,0
10,hombre,141.1,34.2,0
46,mujer,164,95.4,0
41,hombre,177.9,89.3,0
70,mujer,166.9,90.8,0
19,hombre,178.3,55.7,0
16,mujer,156.3,78.2,0
14,mujer,151.7,43.4,2
27,mujer,167.9,69.7,0
1,hombre,NA,4.9,5
11,mujer,152.8,34.1,5
63,mujer,166.7,82.6,0
46,hombre,171.8,103.4,0
80,mujer,158.8,77.9,0
21,hombre,170.7,72.7,0
30,hombre,176.7,87.6,0
56,mujer,163.1,101.7,0
6,mujer,123,16.6,7
16,hombre,164.2,51.2,0
29,hombre,173.2,94.5,2
50,hombre,182.2,118,0
1,mujer,NA,9.4,3
1,hombre,NA,12.1,0
11,hombre,147.3,38.2,0
13,mujer,149,49.4,0
21,hombre,181.1,81.6,1
33,hombre,180.4,106.7,0
3,mujer,97.3,15.1,0
13,hombre,173.1,83,0
66,hombre,167.9,69.6,0
56,mujer,154.6,61.9,0
9,mujer,137.3,28.200000000000003,5
58,hombre,182,92.8,3
47,mujer,NA,NA,7
31,hombre,184.1,138.2,0
57,hombre,164.7,71.3,3
64,mujer,161.7,57.8,0
80,mujer,158.7,88.1,0
14,mujer,158.1,51.7,0
59,hombre,174.6,128,5
51,mujer,NA,NA,5
2,mujer,83.8,8,3
57,mujer,162.2,103,2
2,hombre,85.1,10.7,0
80,mujer,151.7,60.4,0
39,hombre,195.8,71.1,1
22,mujer,159.4,109.2,4
17,mujer,165.8,46.4,0
39,hombre,169.8,121.2,1
14,hombre,157.8,44.7,0
0,mujer,NA,5.5,0
8,mujer,136.3,38.2,4
31,hombre,167.4,64.9,0
38,mujer,156.9,75.1,0
21,mujer,163.8,58.8,0
50,hombre,172,91.2,0
70,hombre,171.5,82.7,0
7,hombre,120.2,23.3,0
43,mujer,181.3,62.099999999999994,4
29,hombre,165.5,77.9,2
72,mujer,153,90.7,0
30,mujer,153.2,75.4,3
19,hombre,166.5,88.7,0
14,mujer,178.8,87.9,0
25,hombre,186.1,87.5,0
39,mujer,157.5,56.4,0
22,hombre,177,58.6,0
3,hombre,102,18.3,0
5,hombre,120.3,28.1,0
18,hombre,170.6,60.7,0
1,hombre,NA,9.2,0
52,mujer,160.7,50.1,5
71,mujer,145,68.4,4
46,mujer,170.9,80.8,2
2,hombre,96.8,10.5,4
20,hombre,175.7,74,0
6,mujer,130.9,22.4,6
5,hombre,110.8,19.9,0
12,mujer,156.7,46.9,0
54,mujer,159.1,142.7,5
31,mujer,151.2,59.1,3
69,mujer,162.5,53.3,7
62,mujer,159.1,67,0
80,mujer,160.9,54.7,6
42,mujer,166.2,78.2,0
24,hombre,178.6,88.4,0
40,mujer,158.1,54.2,0
22,mujer,165.9,51.8,0
76,hombre,176.3,77.2,0
5,hombre,111.8,19.5,0
15,mujer,170,54.7,0
60,hombre,175.5,160.7,4
45,mujer,161.5,47.3,4
39,mujer,168.6,55,0
51,hombre,184.4,109.4,0
7,hombre,132.2,35.8,0
36,hombre,168.9,80.3,0
23,mujer,168.4,55.6,5
51,hombre,166.3,94.5,0
20,hombre,180.3,102.7,3
16,hombre,168.7,54.8,5
34,hombre,185.1,69,3
1,hombre,NA,9.8,1
62,mujer,149.6,55.4,5
14,mujer,160.3,44,3
72,hombre,171.8,86.6,0
32,hombre,180.6,117.3,0
51,hombre,173.9,79,0
54,mujer,150.8,55.2,1
48,mujer,166.7,79.3,0
27,mujer,162.3,64.6,0
21,mujer,162.3,63.8,4
62,hombre,172,94.1,4
52,hombre,159.8,66.9,0
43,mujer,157.1,69.4,3
1,hombre,NA,12.2,0
27,mujer,173.2,69.4,3
2,hombre,96.5,13,3
49,mujer,176.8,94.6,6
7,hombre,131.1,25.3,2
9,mujer,142.8,37.2,0
75,hombre,173.8,132.1,0
77,mujer,165.5,58.8,0
40,mujer,161.4,88.3,0
7,hombre,126.9,19.1,2
37,mujer,161.6,48.7,2
22,hombre,173.3,67,4
76,hombre,173.9,81.1,0
68,hombre,179.4,90,0
19,hombre,177.6,57.6,0
33,mujer,171.4,104.7,0
3,mujer,96.1,14.9,0
48,mujer,160.1,83.2,0
11,mujer,154.7,89.6,0
11,hombre,140,41.8,0
50,hombre,181.5,96.1,0
12,mujer,151.2,44.3,0
78,mujer,146.3,99.3,0
15,mujer,157.8,70.2,3
6,mujer,119.5,18.5,3
3,hombre,104.3,18.3,0
11,hombre,163.3,39.5,5
31,mujer,169.5,46.3,7
19,mujer,163.4,71.5,0
56,hombre,180.4,98.5,0
71,mujer,160.7,62.7,0
54,hombre,173.1,87.9,2
29,mujer,169.3,85.5,0
36,mujer,162.6,92.5,0
1,mujer,NA,10.4,0
15,hombre,174.5,75.8,6
31,hombre,178,79.9,3
24,hombre,171.4,83.9,0
14,mujer,166.5,96.7,7
10,mujer,140.9,21.9,5
18,hombre,179.8,107,0
26,hombre,180.4,100.6,2
5,mujer,114.9,24,0
27,mujer,159.8,69.2,0
80,mujer,155.1,60,2
29,mujer,153.7,93.9,0
76,hombre,166.7,76.4,1
7,hombre,137.4,45.3,6
13,mujer,159.8,43.8,0
55,mujer,168.3,46.3,7
59,hombre,174.1,97.4,2
25,mujer,163,57.1,0
33,mujer,161.8,74.8,5
46,mujer,162,81.5,4
39,hombre,173.2,79.2,5
33,mujer,166.9,73.6,0
24,mujer,152.7,52.7,2
33,hombre,183,85.3,4
29,hombre,168.5,68.1,0
72,mujer,157.5,30.6,7
33,hombre,160.6,56.7,0
1,hombre,NA,13.1,0
5,hombre,119.6,18.2,4
23,mujer,165.9,84.5,0
4,hombre,104.9,16.4,0
10,mujer,140.9,36.5,0
9,mujer,144.2,59.2,1
8,hombre,128.3,27.3,0
25,mujer,166.8,64.8,0
17,hombre,175.5,114.4,0
4,hombre,104.7,24.1,0
52,mujer,165.9,60.2,7
42,hombre,171.2,87.5,6
36,mujer,184.5,85.9,6
33,mujer,154.5,63.900000000000006,3
55,mujer,165.1,75.3,1
37,hombre,179.5,84.5,0
49,hombre,181.6,94.8,2
73,mujer,NA,NA,4
30,hombre,180.2,86.6,0
11,hombre,154.7,48.5,7
33,hombre,182.2,71.3,4
8,hombre,140.5,25.8,4
3,hombre,104,18.8,0
4,hombre,110.4,19.7,0
39,hombre,183.6,80.7,6
41,hombre,163.2,91.8,0
32,mujer,170.1,57.8,1
33,hombre,187.5,97.7,0
22,hombre,184.2,109,7
80,mujer,156.4,87.2,0
65,hombre,173,114.7,0
18,hombre,166.6,69.7,0
12,hombre,150.1,38.9,0
5,mujer,112.5,22.1,4
13,mujer,149.2,26.6,5
15,hombre,175.5,55.1,2
58,mujer,169,69,1
10,mujer,138.6,24.6,5
38,mujer,167.1,79.8,2
9,mujer,131.1,30.5,0
73,mujer,170.4,117.6,5
45,hombre,174.8,101.7,3
57,hombre,178.4,72.1,2
3,mujer,98.9,18.7,0
77,mujer,163.2,61.099999999999994,3
18,mujer,161.6,54.9,4
11,mujer,169.8,76.8,2
46,mujer,156.3,51.5,1
70,mujer,156.6,89.7,0
24,hombre,171.7,73.3,4
25,hombre,177.7,101.5,7
8,hombre,135.6,26.5,0
53,hombre,169.5,63.6,0
4,mujer,104.6,11,3
29,hombre,175.1,111.2,4
7,mujer,114.7,9.6,7
72,hombre,167.9,83.4,1
8,hombre,120,22.6,1
20,mujer,163.9,76,3
72,hombre,158.6,64.5,0
45,hombre,167.3,78.1,0
51,mujer,170.4,67,5
53,hombre,177.4,76.7,5
47,mujer,168.6,146.1,3
75,hombre,181.6,87,3
6,mujer,116.3,12.2,5
46,hombre,174.5,64.5,6
45,mujer,152.3,63.900000000000006,2
70,hombre,180.9,76.6,7
74,hombre,166.2,65.8,3
58,hombre,182.9,73.5,2
80,hombre,179.7,102.9,5
10,hombre,145.5,37.1,0
22,mujer,156.8,64.6,2
49,mujer,153.8,119.3,0
74,hombre,175,73.6,7
59,hombre,170.3,83.2,0
61,hombre,166.6,90.2,5
58,mujer,166.3,138,0
5,mujer,117.3,19,2
32,mujer,155.3,60,0
23,mujer,147.8,48.9,5
9,hombre,130.9,18.8,7
12,mujer,152.9,36.8,1
58,mujer,167.1,127.6,3
47,hombre,168.1,65.4,1
62,hombre,161.8,69.1,0
56,mujer,160.6,47,0
41,hombre,170.6,90.7,0
4,hombre,111.4,18.6,4
5,hombre,112.9,14.7,5
15,hombre,179.6,108.3,0
64,hombre,173.2,70,0
45,mujer,159,67.9,0
43,hombre,169.1,99.9,0
77,hombre,159,99,0
80,hombre,177.4,74.7,1
58,mujer,155.6,48.5,1
4,hombre,103.3,17,0
22,hombre,172.7,62.4,0
32,mujer,172.6,151.5,7
37,hombre,173.1,74.9,7
24,hombre,169.9,108.9,0
56,hombre,181.4,83,4
80,hombre,169.5,70.8,0
4,hombre,103.7,16.2,0
3,hombre,102.8,16.2,0
38,mujer,162.5,62.8,2
30,hombre,179.2,125.5,0
57,mujer,163.8,55.1,2
48,mujer,171.4,68.2,0
55,hombre,177.5,105.8,0
60,mujer,160.3,121.1,0
76,mujer,161.5,63.1,0
70,hombre,178.3,86.2,1
80,mujer,152.6,45.3,0
0,mujer,NA,10,0
28,hombre,188.8,115.9,0
37,mujer,155.3,94.4,3
45,mujer,165.5,62.9,0
2,hombre,88.1,13.7,0
79,mujer,153.3,62,7
6,hombre,123.4,13.600000000000001,7
62,mujer,162.5,85.1,2
1,hombre,NA,10.2,0
75,mujer,149.2,58.3,1
34,hombre,164.5,73.5,0
16,mujer,170.3,66.4,0
73,hombre,182.3,100.6,5
62,mujer,166.4,85.9,2
45,mujer,162.9,100.4,0
61,mujer,163.1,58.3,7
79,hombre,171.9,76.2,0
53,hombre,175,61.099999999999994,7
56,mujer,164.8,76.4,0
47,mujer,168.8,95.3,0
36,mujer,160.3,99.6,5
76,mujer,169.7,124.9,0
26,mujer,165.1,88.7,0
6,hombre,117.7,16.2,3
2,hombre,101.2,15.2,0
